,Name,Team,Age,Pos1,Pos2,Pos3,Tackles,Interceptions,Fouls,Offsides Won,Clearances,Dribbled Past,Blocks,Goals,Assists,Shots,Key Passes,Dribbles,Fouled,Offsides,Dispossessed,Bad Controls,Passes,Pass Accuracy,Crosses,Long Balls,Through Balls
117,Romain Thomas,Angers,28,CB,NA,NA,1.285714286,1.5,1.3,4,2.875,0.571428571,4.5,0.689655172,0,0.333333333,0.142857143,0,0.9,0.5,0.125,0.333333333,1.063636364,1.103538663,0,1.434782609,0
118,Samir Handanovic,Inter Milan,32,GK,NA,NA,0,0,0,0,0.375,0,0,0,0,0,0,0,0.2,0,0,0,0.639393939,0.908256881,0,2.304347826,0
119,Shinji Okazaki,Leicester,30,LW,RW,ST,0.714285714,0.285714286,0.9,0,0.125,0.857142857,0.5,1.724137931,0,1.444444444,0.857142857,0.714285714,1.3,1,1.625,1.666666667,0.457575758,0.981651376,0,0.043478261,0
120,Steve Cook,Bournemouth,25,CB,NA,NA,0.642857143,1.642857143,0.4,5,5.1875,0.714285714,5,1.379310345,0,0.777777778,0.285714286,0.142857143,0.2,0.5,0.125,0.111111111,1.327272727,1.066841415,0,2.130434783,0
121,Steve Mandanda,Crystal Palace,31,GK,NA,NA,0,0.071428571,0.1,0,0.3125,0,0,0,0,0,0,0.142857143,0.1,0,0,0.111111111,1.018181818,0.841415465,0,3.173913043,0
122,Hilton,Montpellier,38,CB,NA,NA,1.214285714,2.285714286,0.7,5.5,2.875,1,3.5,0.344827586,0.5,0.777777778,0.428571429,0.428571429,0.8,0,0.25,0.222222222,1.318181818,0.977719528,0.333333333,2.956521739,2.5
123,Xabi Prieto,Real Sociedad,32,CM,LM,RM,0.714285714,0.642857143,0.4,0,0.5625,0.571428571,0.5,1.034482759,1.5,0.555555556,1.428571429,0.428571429,1.6,1,1.125,1.222222222,1.018181818,1.015727392,2,0.47826087,2.5
124,Albano Bizzarri,Cievo,38,GK,NA,NA,0,0,0,0,0.3125,0.142857143,0,0,0,0,0,0,0.1,0,0,0.111111111,0.803030303,0.651376147,0,3.782608696,0
125,Allan,Napoli,25,CDM,NA,NA,2.214285714,0.785714286,1.6,0,0.25,3,1.5,1.034482759,2.5,0.888888889,1.571428571,2.285714286,1.8,0,2.375,1.444444444,1.572727273,1.131061599,0.333333333,0.565217391,2.5
126,Andrea Belotti,Torino,22,ST,NA,NA,1,0.285714286,1.9,0,0.1875,0.714285714,0.5,4.137931034,2,2.222222222,1.142857143,1,2.9,4,1.5,1.888888889,0.472727273,1.005242464,0.333333333,0.173913043,2.5
127,Ben Watson,Watford,31,CM,NA,NA,1.428571429,1.785714286,1,0,1.125,2.714285714,2,0.689655172,0,0.555555556,1.285714286,0.142857143,0.4,0,0.5,0.888888889,1.245454545,1.017038008,3.666666667,1.304347826,0
128,Billy Ketkeophomphone,Angers,26,LW,RW,ST,1.428571429,0.571428571,1.2,0,0.1875,1.428571429,0.5,1.724137931,3.5,1.777777778,1.571428571,1.714285714,1.7,0,1.75,2.444444444,0.824242424,0.965923984,1.666666667,0.260869565,0
129,Carlos Vela,Real Sociedad,27,RW,ST,NA,0.571428571,0.214285714,1,0,0.0625,0.857142857,0,1.724137931,2,1.888888889,2,2.142857143,2.3,3.5,2.25,1.888888889,0.906060606,1.03931848,2.666666667,0.695652174,5
130,Charles,Malaga,32,ST,NA,NA,0.428571429,0.285714286,1.7,0,0.8125,0.571428571,0.5,4.137931034,1.5,2.666666667,1.428571429,0.285714286,1.3,4.5,1.375,2,0.733333333,0.922673657,0.333333333,0.086956522,2.5
131,Chris Smalling,Man United,26,CB,NA,NA,1.142857143,2,1.3,2.5,3.1875,0.571428571,2.5,0,0.5,0.555555556,0.285714286,0.428571429,0.4,0,0.375,0.333333333,1.327272727,1.079947575,0,1.304347826,0
132,Christian Eriksen,Tottenham,24,CAM,LM,RM,0.928571429,0.714285714,0.4,0,0.4375,1,0,2.068965517,6.5,3.222222222,4.714285714,1.428571429,0.5,0,2.25,2,1.593939394,1.064220183,4,0.956521739,2.5
133,Craig Cathcart,Watford,27,CB,RB,NA,0.928571429,1.285714286,0.3,6,3.0625,0.571428571,3.5,0.344827586,0,0.111111111,0.142857143,0.285714286,0.3,0,0.125,0.222222222,0.893939394,0.918741809,0,1.434782609,0
134,Daley Blind,Man United,26,CB,LB,CDM,1.928571429,1.642857143,0.8,2.5,2.125,1.142857143,3,0.344827586,0.5,0.111111111,1,0.857142857,0.4,0,0.375,0.555555556,1.757575758,1.096985583,3,2.130434783,0
135,Damjan Djokovic,Ajaccio,26,CDM,NA,NA,0.857142857,0.857142857,1.5,0,0.5625,1.857142857,1,0.689655172,2,1.333333333,1.857142857,0.142857143,0.5,0.5,1.125,0.777777778,0.975757576,0.964613368,5.333333333,1.086956522,0
136,Daniel Congre,Montpellier,31,CB,LB,RB,1.5,2.857142857,0.9,4,2.25,0.857142857,1.5,0.689655172,0,0.333333333,0.142857143,0.571428571,0.9,0,0.125,0.555555556,1.221212121,1.099606815,0,1.565217391,0
137,Daniel Drinkwater,Leicester,26,CDM,NA,NA,2.142857143,1.142857143,1.5,0,1.1875,2.142857143,2.5,0.689655172,3.5,1.333333333,1.857142857,1.285714286,0.7,0,1.375,0.777777778,1.718181818,1.017038008,1,1.695652174,7.5
138,Dani Garcia,Eibar,26,CDM,NA,NA,2.071428571,1.928571429,1.3,0,0.625,1.857142857,0.5,0,0,0.666666667,0.571428571,0.428571429,1.3,0,0.875,0.888888889,1.487878788,1.001310616,0,2.695652174,0
139,Daniele Baselli,Torino,24,CM,NA,NA,1.142857143,0.928571429,1.4,0,0.1875,1.142857143,0,1.379310345,1.5,1,2.142857143,1.571428571,1,0,1.75,1.222222222,0.660606061,1.03931848,3.666666667,0.391304348,0
140,Daniele Padelli,Torino,30,GK,NA,NA,0,0,0,0,0.5625,0.142857143,0,0,0,0,0,0,0.1,0,0,0,0.733333333,0.874180865,0,2.391304348,0
141,Diego Laxalt,Genoa,23,CM,LM,NA,1.571428571,1.071428571,1.2,1,0.75,1.857142857,0.5,1.034482759,2,1,1.285714286,1.571428571,1.3,0,1.375,1.888888889,1.045454545,0.984272608,1.666666667,0.434782609,0
142,Emiliano Moretti,Torino,25,CB,LB,NA,1.071428571,1.285714286,1,1.5,2.125,0.285714286,2.5,0.344827586,0.5,0.333333333,0.571428571,0.428571429,0.8,0,0.125,0.333333333,1.712121212,1.146788991,0.333333333,1.956521739,0
143,Erik Pieters,Stoke,27,LB,NA,NA,2.357142857,1.928571429,1.7,1.5,1.6875,1.571428571,2.5,0,0.5,0.111111111,0.714285714,0.285714286,1.4,0,0.5,0.888888889,1.303030303,1.018348624,1.333333333,0.739130435,0
144,Fabien Camus,Troyes,31,CAM,LW,ST,0.714285714,0.428571429,0.7,0,0.0625,1.571428571,0,1.724137931,0.5,2.111111111,1.857142857,0.857142857,0.6,2.5,1.375,1.444444444,0.915151515,1.034076016,3.333333333,0.652173913,0
145,Felipe Anderson,Lazio,23,LW,CAM,RW,1.214285714,0.714285714,0.9,0,0.1875,1.285714286,0.5,2.413793103,2,1.555555556,1.142857143,2.714285714,1.5,0.5,2.125,2.111111111,0.790909091,0.938401048,2,0.565217391,0
146,Fernando,Sampdoria,24,CDM,NA,NA,1.785714286,1.928571429,1.9,0,0.5,2.285714286,1.5,1.379310345,1,1.555555556,2.428571429,0.857142857,1.9,0,1.125,1.111111111,1.787878788,1.121887287,4.333333333,2.739130435,2.5
147,Fernando Navarro,Deportivo la Coruna,34,CB,LB,NA,1.928571429,1.857142857,1.1,3,1.5,1,1.5,0,1,0,0.428571429,0.428571429,1.1,0.5,0.25,0.555555556,1.087878788,0.988204456,0.333333333,0.869565217,0
148,Gabi,Atletico Madrid,33,CM,NA,NA,2.142857143,1.571428571,1.9,0,0.5625,2.714285714,1.5,0.344827586,1.5,0.555555556,1.142857143,0.857142857,1.2,0,0.75,0.777777778,1.848484848,1.076015727,2.333333333,2,2.5
149,Gaetano Letizia,Carpi,26,LB,RB,LM,2.071428571,1.857142857,0.9,1,1.0625,1.714285714,1.5,0.344827586,0,0.777777778,1.285714286,1.571428571,1.7,0,0.875,1.222222222,1.015151515,0.897771953,2.666666667,1.086956522,0
150,Giancarlo Gonzalez,Palermo,28,CB,NA,NA,0.642857143,1.5,0.7,5,4.125,0.857142857,4.5,0.689655172,0,0.111111111,0.142857143,0.142857143,0.3,0,0.125,0.222222222,0.845454545,1.014416776,0,1.782608696,0
151,Gianluigi Buffon,Juventus,38,GK,NA,NA,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0.654545455,1.023591088,0,2,0
152,Gonzalo Higuain,Napoli,28,ST,NA,NA,0.357142857,0.214285714,0.9,0,0.25,0.714285714,0.5,12.4137931,1,5.777777778,2.142857143,2,1,4.5,2.375,1.888888889,0.784848485,1.023591088,0.333333333,0.565217391,2.5
153,Gonzalo Rodriguez,Fiorentina,32,CB,NA,NA,1,1.785714286,1,6.5,2.6875,1,2.5,1.379310345,0,0.333333333,0.285714286,0.571428571,0.9,0,0.25,0.222222222,1.924242424,1.141546527,0,1.782608696,0
154,Iago Aspas,Celta Vigo,28,CAM,RW,ST,0.5,0.285714286,1.1,0,0.1875,0.714285714,0.5,4.827586207,2,2.555555556,2,1.142857143,1,2.5,1.75,1.777777778,0.809090909,1.015727392,1,0.47826087,2.5
155,Idrissa Gueye,Aston Villa,26,CM,NA,NA,2.928571429,2.857142857,1.9,0,0.5625,1.285714286,1,0,0.5,1,1.142857143,2.857142857,1.5,0,1.25,2.111111111,1.618181818,1.121887287,0.333333333,1.173913043,0
156,Jack Cork,Swansea,27,CDM,NA,NA,1.571428571,1.714285714,0.8,0.5,1.1875,1.285714286,1.5,0.344827586,1,0.555555556,1.285714286,1.285714286,1.3,0.5,1.25,0.888888889,1.481818182,1.098296199,0.333333333,1,2.5
157,James McClean,West Brom,27,CAM,LW,RW,1.428571429,0.642857143,1,0,0.9375,2.285714286,1,0.689655172,1,1,1.142857143,1.571428571,1.1,1,1.625,1.111111111,0.518181818,0.908256881,4.333333333,0.304347826,0
158,Jimmy Briand,Guingamp,30,RM,ST,NA,0.428571429,0.214285714,1.1,0,0.25,1.142857143,0.5,2.413793103,3.5,2.111111111,1.714285714,0.857142857,2.1,3,4.125,3,0.890909091,0.969855832,1,0.217391304,5
159,Joe Hart,Man City,29,GK,NA,NA,0,0,0,0,0.75,0,0,0,0,0,0.142857143,0,0.1,0,0,0,0.624242424,0.68938401,0,2.217391304,0
160,John Guidetti,Celta Vigo,24,ST,NA,NA,0.214285714,0.071428571,0.7,0,0.0625,0.142857143,0,2.413793103,0,1,0.714285714,0.285714286,0.8,1.5,0.625,1.111111111,0.260606061,0.948885976,0,0.043478261,0
161,Koke,Atletico Madrid,24,CM,LM,RM,2.071428571,1,1,0,0.5,1.857142857,0.5,1.724137931,7,1.333333333,3.142857143,0.571428571,1.5,0,2,1.444444444,1.751515152,1.074705111,4.666666667,0.826086957,5
162,Jorginho,Napoli,24,CDM,NA,NA,1.428571429,1.571428571,1.5,0,0.1875,3,1,0,2,0.222222222,2.714285714,0.571428571,1.7,0,0.625,0.777777778,3.109090909,1.191349934,3.333333333,1.173913043,7.5
163,Morales,Levante,28,RB,LM,RM,0.928571429,0.5,0.5,0.5,0.3125,1.428571429,0.5,2.413793103,2.5,2.222222222,2.285714286,2.857142857,1.1,1.5,2.75,1.333333333,0.678787879,0.938401048,3.666666667,0.391304348,2.5
164,Juanfran,Deportivo la Coruna,27,RB,RM,NA,1.214285714,2.142857143,0.3,1.5,1,1,0.5,0.344827586,1,0.555555556,0.857142857,0.571428571,0.7,0.5,1.125,1.111111111,0.927272727,0.97378768,1.666666667,0.652173913,0
165,Juanfran,Atletico Madrid,31,RB,NA,NA,1.5,1.357142857,1.2,0.5,0.9375,0.714285714,1,0.344827586,0.5,0.222222222,1.142857143,1.285714286,0.5,1,1,0.777777778,1.015151515,1.010484928,3,0.47826087,0
166,Kevin Trapp,PSG,26,GK,NA,NA,0,0,0,0,0.1875,0,0,0,0,0,0,0,0.1,0,0,0,0.657575758,1.061598952,0,1.913043478,0
167,Luis Suarez,Barcelona,29,ST,CAM,NA,0.5,0.142857143,1.2,0,0.3125,0.571428571,0.5,13.79310345,8,4.333333333,2.285714286,1.714285714,1.7,8.5,1.5,2.222222222,0.803030303,0.958060288,0.333333333,0.304347826,2.5
168,Mesut Ozil,Arsenal,27,CAM,LW,RW,0.714285714,0.428571429,0.6,0,0.1875,1.714285714,0,2.068965517,9.5,1.555555556,6,1.857142857,1.2,2,2.125,2.222222222,1.972727273,1.131061599,8.666666667,0.652173913,12.5
169,Nathan Redmond,Norwich,22,CAM,LW,RW,0.642857143,0.285714286,0.8,0,0.1875,1.142857143,0,2.068965517,1.5,1.666666667,1.857142857,2.428571429,0.8,1,1.625,1.555555556,0.842424242,1.015727392,2.333333333,0.347826087,0
170,Paul Pogba,Juventus,23,CM,CAM,CDM,1.571428571,0.928571429,2.5,0,0.375,1,1,2.75862069,6,3.888888889,2.142857143,4.142857143,1.6,2,3,3,1.46969697,1.093053735,1,1.434782609,7.5
171,Piotr Zielinski,Empoli,22,CAM,NA,NA,1.428571429,1,1,0,0.625,1.285714286,0,1.724137931,2,2,2.142857143,3.571428571,0.9,0,2.25,1.666666667,1.421212121,1.081258191,1.333333333,0.695652174,2.5
172,Radja Nainggolan,Roma,28,CM,NA,NA,1.285714286,0.928571429,1.3,0,0.375,1.285714286,0,2.068965517,0.5,2.111111111,1.714285714,1.142857143,1.4,0,1.875,1.333333333,1.518181818,1.116644823,0.666666667,1.652173913,2.5
173,Rio Mavuba,Lille,32,CM,NA,NA,1.285714286,1.142857143,0.8,0,0.25,1.142857143,1.5,0,0,0.333333333,0.428571429,0.714285714,1.7,0,1.375,0.666666667,1.218181818,1.090432503,0,1.217391304,2.5
174,Robert Huth,Leicester,31,CB,NA,NA,0.857142857,1.571428571,1,2.5,4.625,0.428571429,5,1.034482759,0,0.888888889,0.142857143,0.142857143,0.5,0.5,0.125,0.222222222,0.7,0.938401048,0,0.434782609,0
175,Roberto Rosales,Malaga,27,RB,NA,NA,2.214285714,1.357142857,1,2,1.1875,1.571428571,0.5,0,2.5,0.555555556,0.857142857,1,1,0,1.125,1.222222222,1.051515152,0.977719528,1.666666667,1.086956522,0
176,Romain Saiss,Angers,26,CB,CDM,NA,1.642857143,1.642857143,1.4,1,1.9375,1.285714286,3.5,0.689655172,1,0.888888889,0.571428571,0.857142857,0.9,0.5,0.5,0.444444444,1.442424242,1.044560944,0.333333333,1.52173913,0
177,Ruben Rochina,Granada,25,CM,LM,RM,1.071428571,1.142857143,1.2,0,0.25,1.285714286,0,2.068965517,3,2.444444444,1.857142857,2.428571429,2.2,0,2.375,1.555555556,1.009090909,0.927916121,2.666666667,1.565217391,0
178,Scott Dann,Crystal Palace,29,CB,NA,NA,0.714285714,1.285714286,0.6,1.5,3.1875,0.571428571,6.5,1.724137931,0.5,0.888888889,0.428571429,0.428571429,0.4,0.5,0.125,0.222222222,0.966666667,0.98689384,0,1.608695652,0
179,Sergio Busquets,Barcelona,28,CDM,NA,NA,2.071428571,1.357142857,0.9,0.5,0.4375,1.571428571,0.5,0,2,0.222222222,0.714285714,0.428571429,1.9,0,0.875,0.444444444,2.096969697,1.176933159,0.333333333,2.043478261,2.5
180,Sime Vrsaljko,Sassuolo,24,RB,RM,NA,1.357142857,1.642857143,1.7,1.5,2.375,0.714285714,1.5,0,2,0.333333333,1.571428571,1,1.5,0,0.625,0.888888889,1.224242424,1.031454784,4.666666667,0.869565217,0
181,Stefano Sorrentino,Palermo,37,GK,NA,NA,0,0.071428571,0,0,0.75,0.142857143,0,0,0,0,0,0,0.1,0,0,0,0.803030303,0.660550459,0,4.086956522,0
182,Valter Birsa,Chievo,29,CM,LM,RM,0.785714286,0.714285714,1.2,0,0.3125,2,0,2.068965517,3.5,1.666666667,2.571428571,1.571428571,0.9,0,1.875,1.111111111,0.781818182,0.979030144,4,0.47826087,2.5
183,Vector Ruiz,Villarreal,27,CB,NA,NA,0.428571429,2.285714286,0.9,3.5,3.0625,0.428571429,2.5,0,0,0.111111111,0,0.428571429,0.3,0,0.125,0.444444444,1.324242424,1.056356488,0,1.434782609,0
184,Vincent Bessat,Caen,30,LB,LM,NA,1.285714286,0.928571429,0.6,0.5,0.4375,1.857142857,0.5,0.344827586,0.5,1.222222222,1.428571429,1.571428571,0.6,0.5,1,1.777777778,0.772727273,0.946264744,3.666666667,0.52173913,0
185,Vincent Enyeama,Lille,33,GK,NA,NA,0,0,0,0,0.5,0.142857143,0,0,0,0,0,0,0.1,0,0,0,0.836363636,0.714285714,0,3.347826087,0
186,Vincent Koziello,Nice,20,CM,NA,NA,2.214285714,0.857142857,1.5,0,0.25,2.857142857,0.5,1.034482759,3,0.444444444,1.285714286,1.285714286,0.9,0,1.25,1.666666667,1.472727273,1.196592398,0.666666667,0.304347826,2.5
187,Willian,Chelsea,27,LW,RW,CAM,0.857142857,0.428571429,0.8,0,0.0625,1.142857143,0,1.724137931,3,1.888888889,3.285714286,3.428571429,1.9,0.5,1.75,1.555555556,1.3,1.079947575,5,1.260869565,2.5
188,Wissam Ben Yedder,Toulouse,25,CAM,ST,NA,0.5,0.357142857,0.7,0,0.125,0.714285714,0,5.862068966,2.5,3,1.285714286,1,1.3,6.5,2,2.111111111,0.803030303,0.95412844,1.333333333,0.130434783,2.5
189,Youssef El-Arabi,Granada,29,CAM,ST,NA,0.714285714,0.214285714,1.3,0,0.4375,0.285714286,0.5,5.517241379,1,2.222222222,1,1,1.5,6.5,2,2.888888889,0.548484848,0.855832241,0.333333333,0.260869565,2.5
190,Adrien Regattin,Toulouse,24,CM,LM,RM,0.571428571,0.5,0.7,0,0.125,0.857142857,0.5,0.344827586,2,1.111111111,1.571428571,0.857142857,1.3,0.5,1.875,1.444444444,0.663636364,0.989515072,4.333333333,0.434782609,0
191,Adrien Thomasson,Nantes,22,CM,LM,RM,1.428571429,0.928571429,1.4,0,0.25,2,0,0.689655172,2.5,1.222222222,2,2.285714286,1.2,0.5,2.125,1.666666667,1.227272727,1.0327654,3,0.869565217,2.5
192,Alejandro Gomez,Atalanta,28,LM,ST,NA,0.785714286,0.928571429,0.9,0,0.1875,1.714285714,0,2.413793103,3.5,2.777777778,2.571428571,3.571428571,2.4,2,1.375,2.111111111,1.012121212,1.041939712,5.333333333,0.565217391,2.5
193,Aleksandar Mitrovic,Newcastle,21,ST,NA,NA,0.5,0.142857143,1.5,0,0.5625,0.857142857,1,3.103448276,2,2.555555556,1.285714286,0.714285714,1.5,2.5,2.5,2.777777778,0.639393939,0.94102228,0,0.173913043,2.5
194,Alessio Romagnoli,AC Milan,21,CB,LB,NA,0.928571429,1.785714286,1.4,4,3.375,0.428571429,3,0,0,0.222222222,0.142857143,0.142857143,0.6,0.5,0.25,0.333333333,1.348484848,1.132372215,0,1.391304348,0
195,Alexandre Lacazette,Lyon,25,ST,LW,RW,0.785714286,0.214285714,1.6,0,0,0.857142857,0,7.24137931,1.5,3.111111111,1.857142857,2.428571429,1.9,3.5,3,2.888888889,0.915151515,1.017038008,0.333333333,0.173913043,2.5
196,Alfred N'Diaye,Real Betis,26,CB,CM,NA,1.928571429,1.857142857,1.4,0.5,1.125,1,3,0.689655172,0,0.777777778,0.285714286,1.285714286,0.8,0.5,1.75,0.666666667,1.021212121,1.044560944,0.333333333,0.913043478,0
197,Alvaro Morata,Real Madrid,23,ST,LW,NA,0.357142857,0.214285714,1.2,0,0.1875,0.714285714,0.5,2.413793103,3.5,1.555555556,1.142857143,1.285714286,1.6,2.5,2.25,1.666666667,0.448484848,1.036697248,0.333333333,0.217391304,0
198,Alvaro Vazquez,Getafe,25,ST,NA,NA,0.214285714,0.285714286,0.5,0,0.3125,0.571428571,0.5,1.724137931,2,1.555555556,0.857142857,0.428571429,0.9,2.5,2,1.666666667,0.360606061,0.900393185,0.333333333,0.173913043,0
199,Amadou Diawara,Bologna,19,CDM,NA,NA,1.571428571,1.928571429,1.5,0,0.625,1.428571429,1,0,0.5,0.666666667,0.857142857,0.857142857,0.5,0,0.625,0.777777778,1.451515152,1.103538663,0,1.260869565,0
200,Andre Ayew,Swansea,26,LW,RW,ST,1.142857143,0.5,1,0,0.25,1.714285714,0.5,4.137931034,1,2.222222222,1,1.142857143,2.3,1.5,2.625,1.666666667,0.939393939,1.070773263,0.333333333,0.304347826,2.5
201,Anthony Modeste,Cologne,27,ST,NA,NA,0.142857143,0.214285714,1.3,0,0.6875,0.428571429,0.5,5.172413793,1.5,3.555555556,0.857142857,0.428571429,2.1,8.5,1,2.666666667,0.557575758,0.78112713,0,0.086956522,0
202,Aduriz,Athletic Bilbao,35,ST,NA,NA,0.5,0.214285714,1.6,0,0.4375,0.285714286,0.5,6.896551724,3,3,1.428571429,0.714285714,2,5.5,3,2.555555556,0.636363636,0.79423329,0.333333333,0.086956522,2.5
203,Asier Riesgo,Eibar,32,GK,NA,NA,0,0.142857143,0,0,0.625,0.142857143,0,0,0,0,0,0,0.3,0,0,0.111111111,0.842424242,0.54259502,0,4.347826087,0
204,Ayoze Perez,Newcastle,22,ST,LW,RW,1.142857143,0.571428571,1,0,0.25,1.714285714,0.5,2.068965517,1,1.666666667,1.285714286,1.714285714,1.1,0.5,2.375,1.777777778,0.521212121,0.990825688,1.666666667,0.304347826,0
205,Benjamin Nivet,Troyes,39,CM,NA,NA,1.571428571,0.857142857,1.3,0,0.75,3.142857143,0.5,1.034482759,2,1,1.571428571,0.571428571,1.3,0,2.125,1.333333333,1.309090909,1.049803408,0.666666667,1.043478261,0
206,Cameron Jerome,Norwich,29,ST,NA,NA,0.214285714,0.142857143,1.1,0,0.1875,0.142857143,0,1.034482759,1,1.555555556,0.285714286,0.571428571,0.3,3,1.375,1.222222222,0.360606061,0.828309305,0,0.086956522,0
207,Cedric Bakambu,Villarreal,25,ST,LW,RW,0.357142857,0.071428571,1.6,0,0.0625,0.714285714,0.5,4.137931034,1.5,1.555555556,0.571428571,0.857142857,0.9,4,1.625,1.888888889,0.424242424,0.965923984,0.333333333,0.086956522,0
208,Cheikhou Kouyate,West Ham,26,CB,CDM,NA,2,1.571428571,1.1,0.5,1.0625,2.142857143,2,1.724137931,1,1.444444444,0.857142857,1.285714286,1.2,0.5,1.125,1.222222222,1.1,1.043250328,0.333333333,0.52173913,0
209,Claudio Yacob,West Brom,29,CDM,NA,NA,2.285714286,2.5,1.8,0.5,1.1875,2.857142857,2,0,0.5,0.333333333,0.285714286,0.428571429,1.2,0,0.75,0.444444444,0.972727273,1.02621232,0.333333333,0.782608696,0
210,Clement Maury,Ajaccio,30,GK,NA,NA,0,0.142857143,0,0,0.5625,0.142857143,0,0,0.5,0,0.142857143,0,0.1,0,0,0.111111111,1.042424242,0.719528178,0,5.173913043,0
211,Corentin Jean,Troyes,21,LW,ST,NA,0.785714286,0.142857143,1,0,0.0625,0.571428571,0.5,1.379310345,0.5,2,1.714285714,1.142857143,1.6,1,2.125,1.555555556,0.660606061,1.024901704,1.333333333,0.173913043,0
212,Craig Gardner,West Brom,29,RB,CM,RM,1.071428571,0.642857143,1.1,0,0.4375,1.285714286,0.5,1.034482759,1.5,1.555555556,1,0.285714286,0.8,1,1,1.111111111,0.548484848,0.841415465,2.333333333,0.347826087,0
213,Dan Gosling,Bournemouth,26,CM,NA,NA,1.5,1.071428571,0.9,0,0.375,2.714285714,2,1.034482759,0.5,1.333333333,1.142857143,1.571428571,1.2,0,1.5,1.777777778,1.063636364,1.095674967,0,0.52173913,2.5
214,Dani Ceballos,Real Betis,19,LW,CAM,NA,1.5,0.785714286,1.1,0,0.3125,2.571428571,0.5,0,1,0.555555556,1,2.142857143,2.3,0,2.125,1.333333333,1.103030303,1.060288336,0.666666667,0.913043478,2.5
215,Danilo,Udinese,32,CB,NA,NA,0.785714286,1.785714286,1.2,3.5,3,0.428571429,5.5,0,0,0.444444444,0.142857143,0.285714286,0.8,0.5,0.125,0.111111111,1.066666667,0.952817824,0,1.956521739,0
216,David de Gea,Man United,25,GK,NA,NA,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0.760606061,0.745740498,0,3.304347826,0
217,Didier Ndong,Lorient,22,CM,NA,NA,2,1.571428571,2.1,0.5,0.8125,1.857142857,0.5,0.689655172,0.5,1.111111111,0.714285714,1.571428571,0.9,0,1.75,1.222222222,1.53030303,1.144167759,0.666666667,1.434782609,0
218,Dusan Tadic,Southampton,27,LW,CAM,RW,0.785714286,0.5,0.7,0,0.3125,1,0.5,2.413793103,6,1.888888889,3.142857143,1.571428571,1,1.5,2.25,1.666666667,0.775757576,0.961992136,4.666666667,0.347826087,2.5
219,Erik Lamela,Tottenham,24,RW,LW,CAM,1.714285714,0.571428571,1.9,0,0.0625,2.142857143,0.5,1.724137931,4.5,1.888888889,3.142857143,1.714285714,1,2,2.625,2.111111111,0.878787879,1.030144168,3.666666667,0.260869565,7.5
220,Eros Pisano,Verona,29,LB,RB,RM,1.428571429,1.142857143,1.2,2,2.0625,0.571428571,3,1.724137931,0,0.666666667,1,0.714285714,1.3,0,1,0.444444444,0.990909091,0.905635649,3.333333333,1.347826087,0
221,Orellana,Celta Vigo,30,CAM,LW,RW,0.714285714,0.571428571,0.7,0,0.75,0.571428571,0.5,2.413793103,3.5,2.555555556,2.428571429,3.142857143,2.6,1.5,4.125,2.777777778,1.360606061,1.01965924,2,1.043478261,2.5
222,Fabinho,Monaco,22,RB,CDM,NA,2.285714286,1.571428571,2,1,1.5625,1.857142857,1,2.068965517,2,1,1,1.285714286,1.7,0.5,0.625,0.888888889,1.303030303,1.066841415,2,1.347826087,0
223,Faouzi Ghoulam,Napoli,25,LB,NA,NA,0.928571429,1,0.5,1,1,0.571428571,1,0,1.5,0.666666667,1.285714286,1.285714286,1.3,1,0.625,0.888888889,1.775757576,1.136304063,1.666666667,0.695652174,0
224,Federico Peluso,Sassuolo,32,CB,LB,LM,1.5,2.071428571,1.6,1.5,1.6875,0.857142857,2,0.344827586,0.5,0.666666667,0.857142857,0.714285714,1.1,0.5,0.75,0.666666667,1.027272727,0.969855832,2,0.565217391,0
225,Felix Wiedwald,Werder Bremen,26,GK,NA,NA,0,0,0.1,0,0.5,0.142857143,0,0,0,0,0,0,0.2,0,0,0,0.8,0.743119266,0,4.086956522,0
226,Francesco Magnanelli,Sassuolo,31,CM,NA,NA,2,1.857142857,2.1,1,1.375,2.857142857,3,0.344827586,0.5,0.555555556,1.285714286,0.571428571,2.6,0,1.25,0.888888889,2.112121212,1.081258191,0,2.956521739,0
227,Paco Alcacer,Valencia,22,ST,NA,NA,0.428571429,0.357142857,0.5,0,0.375,0.285714286,0,4.482758621,3,2,1.428571429,0.428571429,0.5,5.5,1.25,1.888888889,0.412121212,0.981651376,0,0.086956522,2.5
228,Gareth McAuley,West Brom,36,CB,NA,NA,1,2,0.9,3.5,3.125,0.428571429,4,0.344827586,0,0.222222222,0.285714286,0.285714286,0.5,0.5,0.5,0.222222222,0.754545455,0.899082569,0,1.260869565,0
229,Giovanni Sio,Rennes,27,ST,NA,NA,0.428571429,0.285714286,1.7,0,0.1875,0.571428571,0.5,2.413793103,3.5,2.333333333,1.285714286,0.714285714,1.1,4.5,1.875,2.777777778,0.66969697,0.976408912,0,0.173913043,2.5
230,Gonzalo Escalante,Eibar,23,CDM,NA,NA,2.428571429,1.857142857,2.4,0,0.75,2.142857143,2,1.034482759,0.5,0.777777778,0.571428571,1.285714286,0.8,0,1.5,1.333333333,1.087878788,0.96068152,0.333333333,0.956521739,2.5
